episode,num_iters,sum_rewards,curr_eps,time
2200,1023,-21,0.100000,142930.724270
2201,1023,-21,0.100000,142987.954249
2202,1111,-21,0.100000,143059.320091
2203,1090,-21,0.100000,143128.224643
2204,1083,-21,0.100000,143205.629315
2205,1119,-21,0.100000,143284.798168
2206,1088,-21,0.100000,143355.914819
2207,1028,-21,0.100000,143428.090705
2208,1102,-21,0.100000,143502.190663
2209,1102,-21,0.100000,143576.417257
2210,1120,-20,0.100000,143649.672504
2211,1002,-21,0.100000,143725.684553
2212,1006,-21,0.100000,143793.681767
2213,1018,-21,0.100000,143851.373010
2214,1132,-20,0.100000,143911.401342
2215,1118,-20,0.100000,143972.404275
2216,1026,-21,0.100000,144028.587223
2217,1104,-21,0.100000,144089.128779
2218,1032,-21,0.100000,144157.667237
2219,1020,-21,0.100000,144229.307966
2220,1013,-21,0.100000,144295.491116
2221,1022,-21,0.100000,144357.902518
2222,1015,-21,0.100000,144413.145175
2223,1007,-21,0.100000,144481.448274
2224,1019,-21,0.100000,144549.028576
2225,1110,-21,0.100000,144620.527526
2226,1201,-20,0.100000,144708.114048
2227,1020,-21,0.100000,144780.766288
2228,1105,-21,0.100000,144849.380652
2229,1017,-21,0.100000,144911.241630
2230,1027,-21,0.100000,144965.584079
2231,1094,-21,0.100000,145039.221701
2232,1113,-21,0.100000,145100.507685
2233,1008,-21,0.100000,145163.392829
2234,1178,-21,0.100000,145245.806636
2235,1102,-21,0.100000,145322.049618
2236,1024,-21,0.100000,145390.509865
2237,1016,-21,0.100000,145460.020444
2238,1100,-21,0.100000,145530.017538
2239,1103,-21,0.100000,145603.853616
2240,1018,-21,0.100000,145677.820351
2241,1101,-21,0.100000,145752.206043
2242,1022,-21,0.100000,145823.765537
2243,1090,-21,0.100000,145894.835606
2244,1114,-21,0.100000,145972.820071
2245,1030,-21,0.100000,146047.439531
2246,1112,-21,0.100000,146118.807506
2247,1086,-21,0.100000,146192.171474
2248,1003,-21,0.100000,146261.063788
2249,1094,-21,0.100000,146344.831284
2250,1103,-21,0.100000,146415.229943
2251,1026,-21,0.100000,146487.100772
2252,1036,-21,0.100000,146560.881435
2253,1024,-21,0.100000,146627.261500
2254,1046,-21,0.100000,146697.527666
2255,1106,-21,0.100000,146772.358746
2256,1011,-21,0.100000,146831.755436
2257,1025,-21,0.100000,146896.013198
2258,1025,-21,0.100000,146969.621085
2259,998,-21,0.100000,147039.721865
2260,1025,-21,0.100000,147109.953610
2261,1006,-21,0.100000,147166.370669
2262,1024,-21,0.100000,147222.521637
2263,1030,-21,0.100000,147293.547361
2264,1088,-21,0.100000,147372.008572
2265,1109,-21,0.100000,147444.753993
2266,1090,-21,0.100000,147518.120221
2267,1014,-21,0.100000,147579.505343
2268,1177,-21,0.100000,147644.126754
2269,1016,-21,0.100000,147694.376340
2270,1021,-21,0.100000,147755.478483
2271,1037,-21,0.100000,147827.201047
2272,1034,-21,0.100000,147898.726364
2273,1009,-21,0.100000,147974.538767
2274,1113,-21,0.100000,148053.643940
2275,1205,-20,0.100000,148135.017770
2276,1099,-21,0.100000,148205.897378
2277,1087,-21,0.100000,148280.318765
2278,1017,-21,0.100000,148356.828844
2279,1177,-21,0.100000,148436.837933
2280,1030,-21,0.100000,148506.886299
2281,1084,-21,0.100000,148581.054878
2282,1043,-21,0.100000,148653.447850
2283,1022,-21,0.100000,148731.049845
2284,1028,-21,0.100000,148794.249912
2285,1089,-21,0.100000,148872.298622
2286,1005,-21,0.100000,148944.296111
2287,1057,-21,0.100000,149010.806395
2288,1117,-21,0.100000,149080.618485
2289,1109,-21,0.100000,149153.088901
2290,1102,-21,0.100000,149226.049186
2291,1015,-21,0.100000,149288.091469
2292,1111,-21,0.100000,149368.927502
2293,1013,-21,0.100000,149439.867441
2294,1018,-21,0.100000,149514.144358
2295,1017,-21,0.100000,149586.149314
2296,1007,-21,0.100000,149655.400258
2297,1012,-21,0.100000,149721.853086
2298,1170,-21,0.100000,149803.003240
2299,1098,-21,0.100000,149871.239180
2300,1186,-21,0.100000,149948.394279
2301,1017,-21,0.100000,150019.100153
2302,1012,-21,0.100000,150085.783672
2303,1013,-21,0.100000,150158.640575
2304,1013,-21,0.100000,150232.741198
2305,1017,-21,0.100000,150301.064676
2306,1022,-21,0.100000,150374.312679
2307,1024,-21,0.100000,150449.441020
2308,1095,-21,0.100000,150522.908183
2309,1015,-21,0.100000,150593.048649
2310,1041,-21,0.100000,150664.445943
2311,1095,-21,0.100000,150740.613953
2312,1116,-21,0.100000,150820.522752
2313,1025,-21,0.100000,150889.883449
2314,1098,-21,0.100000,150965.778127
2315,1027,-21,0.100000,151037.075723
2316,1105,-21,0.100000,151115.365512
2317,1015,-21,0.100000,151181.568772
2318,1017,-21,0.100000,151248.885062
2319,1083,-21,0.100000,151329.119864
2320,1265,-21,0.100000,151420.279502
2321,1138,-20,0.100000,151500.173558
2322,1020,-21,0.100000,151561.912117
2323,1133,-21,0.100000,151643.637614
2324,1013,-21,0.100000,151708.506984
2325,1096,-21,0.100000,151783.517485
2326,1014,-21,0.100000,151851.320607
2327,1094,-21,0.100000,151919.095755
2328,1107,-21,0.100000,151995.052354
2329,1105,-21,0.100000,152072.083089
2330,1020,-21,0.100000,152138.828066
2331,1019,-21,0.100000,152214.906928
2332,1175,-21,0.100000,152298.935434
2333,1108,-21,0.100000,152375.235893
2334,1096,-21,0.100000,152445.502412
2335,1143,-20,0.100000,152520.054094
2336,1108,-21,0.100000,152598.332206
2337,1103,-21,0.100000,152671.652061
2338,1103,-21,0.100000,152751.408007
2339,1110,-21,0.100000,152826.989525
2340,1019,-21,0.100000,152897.321199
2341,1013,-21,0.100000,152963.940214
2342,1106,-21,0.100000,153038.873286
2343,1028,-21,0.100000,153111.659762
2344,1024,-21,0.100000,153183.933695
2345,1097,-21,0.100000,153261.836225
2346,1018,-21,0.100000,153330.919306
2347,1109,-21,0.100000,153397.052555
2348,1088,-21,0.100000,153467.129803
2349,1021,-21,0.100000,153534.181781
2350,1112,-21,0.100000,153608.769296
2351,1048,-21,0.100000,153685.823751
2352,1020,-21,0.100000,153754.148553
2353,1026,-21,0.100000,153814.099212
2354,1119,-21,0.100000,153883.205220
2355,1021,-21,0.100000,153953.569893
2356,1034,-21,0.100000,154020.327561
2357,1011,-21,0.100000,154083.347453
2358,1109,-21,0.100000,154154.763161
2359,1010,-21,0.100000,154226.895349
2360,1093,-21,0.100000,154304.689060
2361,1028,-21,0.100000,154369.143276
2362,1099,-21,0.100000,154439.631189
2363,1009,-21,0.100000,154489.547910
2364,1102,-21,0.100000,154568.314219
2365,1021,-21,0.100000,154642.489011
2366,1109,-21,0.100000,154720.819049
2367,1086,-21,0.100000,154794.804410
2368,1029,-21,0.100000,154853.413720
2369,1012,-21,0.100000,154919.808188
2370,1104,-21,0.100000,154993.395481
2371,1099,-21,0.100000,155057.804527
2372,1002,-21,0.100000,155118.913811
2373,1097,-21,0.100000,155183.244450
2374,1091,-21,0.100000,155253.526390
2375,1094,-21,0.100000,155336.609258
2376,1124,-20,0.100000,155415.145630
2377,1093,-21,0.100000,155487.158954
2378,1029,-21,0.100000,155558.114235
2379,1018,-21,0.100000,155631.420885
2380,1032,-21,0.100000,155698.216796
2381,1054,-21,0.100000,155776.563951
2382,1130,-20,0.100000,155860.152880
2383,1087,-21,0.100000,155932.217241
2384,1021,-21,0.100000,156010.507409
2385,1099,-21,0.100000,156088.823025
2386,1019,-21,0.100000,156148.138510
2387,1102,-21,0.100000,156223.434432
2388,1025,-21,0.100000,156289.854619
2389,1116,-21,0.100000,156374.998591
2390,1015,-21,0.100000,156440.197054
2391,1100,-21,0.100000,156510.805355
2392,1013,-21,0.100000,156577.000831
2393,1106,-21,0.100000,156653.749100
2394,1098,-21,0.100000,156719.207612
2395,1011,-21,0.100000,156778.847735
2396,1011,-21,0.100000,156854.814986
2397,1018,-21,0.100000,156924.448229
2398,1104,-21,0.100000,157000.314588
2399,1013,-21,0.100000,157065.091546
2400,1019,-21,0.100000,157128.319122
2401,1171,-21,0.100000,157196.956514
2402,1005,-21,0.100000,157265.951781
2403,1012,-21,0.100000,157330.219291
2404,1017,-21,0.100000,157390.826965
2405,1033,-21,0.100000,157461.028851
2406,1016,-21,0.100000,157521.376453
2407,1099,-21,0.100000,157583.386393
2408,1024,-21,0.100000,157645.951062
2409,1107,-21,0.100000,157716.247013
2410,1100,-21,0.100000,157790.319014
2411,1095,-21,0.100000,157872.385732
2412,1110,-21,0.100000,157944.258102
2413,1110,-21,0.100000,158010.363918
2414,1008,-21,0.100000,158079.306055
2415,1096,-21,0.100000,158147.433182
2416,1024,-21,0.100000,158220.574678
2417,1028,-21,0.100000,158296.674588
2418,1095,-21,0.100000,158372.958195
2419,1113,-20,0.100000,158451.937889
2420,1029,-21,0.100000,158527.791341
2421,1101,-21,0.100000,158603.395719
2422,1200,-20,0.100000,158688.997879
2423,1014,-21,0.100000,158756.532729
2424,1016,-21,0.100000,158822.747846
2425,1092,-21,0.100000,158894.338442
2426,1092,-21,0.100000,158963.184630
2427,1014,-21,0.100000,159033.017257
2428,1023,-21,0.100000,159112.264262
2429,1105,-21,0.100000,159185.476952
2430,1094,-21,0.100000,159261.956882
2431,1182,-21,0.100000,159343.233891
2432,1023,-21,0.100000,159422.266241
2433,1007,-21,0.100000,159489.008480
2434,1171,-21,0.100000,159566.616913
2435,1099,-21,0.100000,159643.487176
2436,1110,-21,0.100000,159707.272777
2437,1031,-21,0.100000,159779.187261
2438,1012,-21,0.100000,159848.966751
2439,1013,-21,0.100000,159922.350097
2440,1033,-21,0.100000,159991.096896
2441,1017,-21,0.100000,160059.227714
2442,1112,-21,0.100000,160134.505299
2443,1007,-21,0.100000,160203.080782
2444,1018,-21,0.100000,160266.896684
2445,1115,-21,0.100000,160330.987287
2446,1043,-21,0.100000,160405.376876
2447,1022,-21,0.100000,160462.782097
2448,1133,-21,0.100000,160539.303228
2449,1026,-21,0.100000,160606.794986
2450,1095,-21,0.100000,160687.042292
2451,1108,-21,0.100000,160753.989937
2452,1101,-21,0.100000,160828.450490
2453,1141,-20,0.100000,160897.478408
2454,1089,-21,0.100000,160972.477254
2455,1047,-21,0.100000,161044.174111
2456,1022,-21,0.100000,161112.877783
2457,1009,-21,0.100000,161179.910704
2458,1280,-21,0.100000,161266.428376
2459,1106,-21,0.100000,161341.801103
2460,1117,-21,0.100000,161420.023114
2461,1085,-21,0.100000,161487.808280
2462,1117,-21,0.100000,161567.470518
2463,1107,-21,0.100000,161644.204643
2464,1111,-21,0.100000,161722.165598
2465,1021,-21,0.100000,161794.440832
2466,1027,-21,0.100000,161865.458336
2467,1042,-21,0.100000,161936.981845
2468,1098,-21,0.100000,162004.379751
2469,1121,-20,0.100000,162075.970102
2470,1118,-21,0.100000,162154.023634
2471,1074,-21,0.100000,162227.624181
2472,1032,-21,0.100000,162310.905921
2473,1128,-20,0.100000,162384.902778
2474,1110,-21,0.100000,162462.942262
2475,1115,-21,0.100000,162541.259395
2476,1096,-21,0.100000,162618.177252
2477,1022,-21,0.100000,162692.119930
2478,1015,-21,0.100000,162767.045859
2479,1030,-21,0.100000,162841.430048
2480,1032,-21,0.100000,162914.766788
2481,1082,-21,0.100000,162993.169835
2482,1025,-21,0.100000,163066.267780
2483,1114,-21,0.100000,163135.899992
2484,1101,-21,0.100000,163206.218572
2485,1138,-21,0.100000,163290.138635
2486,1109,-21,0.100000,163372.399027
2487,1018,-21,0.100000,163439.453213
2488,1028,-21,0.100000,163509.006084
2489,1099,-21,0.100000,163583.031753
2490,1119,-20,0.100000,163662.385685
2491,1110,-21,0.100000,163734.947232
2492,1110,-21,0.100000,163813.801035
2493,1018,-21,0.100000,163887.210439
2494,1013,-21,0.100000,163956.664385
2495,1015,-21,0.100000,164026.945632
2496,1010,-21,0.100000,164094.575187
2497,1028,-21,0.100000,164167.730999
2498,1013,-21,0.100000,164232.126718
2499,1175,-21,0.100000,164307.770359
2500,1182,-21,0.100000,164384.811704
2501,1095,-21,0.100000,164458.820460
2502,1108,-21,0.100000,164536.292526
2503,1099,-21,0.100000,164612.290738
2504,1009,-21,0.100000,164691.198540
2505,1008,-21,0.100000,164763.496218
2506,1027,-21,0.100000,164829.998164
2507,1033,-21,0.100000,164901.984517
2508,1012,-21,0.100000,164969.644519
2509,1023,-21,0.100000,165040.209268
2510,1029,-21,0.100000,165106.449328
2511,1020,-21,0.100000,165168.584775
2512,1093,-21,0.100000,165232.073606
2513,1114,-20,0.100000,165296.424795
2514,1098,-21,0.100000,165361.536486
2515,1008,-21,0.100000,165423.873182
2516,1030,-21,0.100000,165494.491177
2517,1130,-20,0.100000,165565.470615
2518,1096,-21,0.100000,165643.236487
2519,1005,-21,0.100000,165707.871753
2520,1107,-21,0.100000,165774.133956
2521,1184,-20,0.100000,165847.276078
2522,1021,-21,0.100000,165908.888284
2523,1094,-21,0.100000,165978.580615
2524,1037,-21,0.100000,166050.933879
2525,1097,-21,0.100000,166123.785175
2526,1109,-21,0.100000,166198.681234
2527,1026,-21,0.100000,166277.926766
2528,1028,-21,0.100000,166351.908437
2529,1029,-21,0.100000,166418.359296
2530,1011,-21,0.100000,166488.922383
2531,1014,-21,0.100000,166555.535182
2532,1028,-21,0.100000,166627.072313
2533,1031,-21,0.100000,166694.306136
2534,1092,-21,0.100000,166768.059061
2535,1108,-21,0.100000,166843.523466
2536,1090,-21,0.100000,166916.416392
2537,1039,-21,0.100000,166990.399114
2538,1013,-21,0.100000,167066.989386
2539,1090,-21,0.100000,167143.272004
2540,1099,-21,0.100000,167222.051278
2541,1030,-21,0.100000,167286.058116
2542,1085,-21,0.100000,167359.215180
2543,1109,-21,0.100000,167435.683469
2544,1021,-21,0.100000,167506.522205
2545,1024,-21,0.100000,167582.369255
2546,1019,-21,0.100000,167657.187518
2547,1014,-21,0.100000,167732.473973
2548,1092,-21,0.100000,167800.949064
2549,1012,-21,0.100000,167858.787899
2550,1006,-21,0.100000,167928.548014
2551,1013,-21,0.100000,167993.611263
2552,1006,-21,0.100000,168066.018050
2553,1135,-21,0.100000,168142.408287
2554,1023,-21,0.100000,168210.994081
2555,1093,-21,0.100000,168288.823065
2556,1104,-21,0.100000,168363.016432
2557,1006,-21,0.100000,168430.160248
2558,1019,-21,0.100000,168496.115276
2559,1098,-21,0.100000,168569.397086
2560,1034,-21,0.100000,168643.246395
2561,1191,-21,0.100000,168724.474472
2562,1110,-21,0.100000,168788.991509
2563,1093,-21,0.100000,168863.161349
2564,1105,-21,0.100000,168940.898224
2565,1022,-21,0.100000,169011.630285
2566,1013,-21,0.100000,169080.373638
2567,1095,-21,0.100000,169146.404762
2568,1049,-21,0.100000,169214.821332
2569,1087,-21,0.100000,169283.111595
2570,1095,-21,0.100000,169343.124423
2571,1016,-21,0.100000,169407.865387
2572,1022,-21,0.100000,169476.978858
2573,1095,-21,0.100000,169549.177748
2574,1116,-20,0.100000,169614.875788
2575,1005,-21,0.100000,169678.410852
2576,1012,-21,0.100000,169751.589710
2577,1022,-21,0.100000,169818.840563
2578,1008,-21,0.100000,169883.091869
2579,1112,-21,0.100000,169964.835641
2580,1014,-21,0.100000,170029.427032
2581,1018,-21,0.100000,170101.022515
2582,1101,-21,0.100000,170171.604583
2583,1036,-21,0.100000,170230.686196
2584,1131,-20,0.100000,170306.149916
2585,1055,-21,0.100000,170382.278228
2586,1100,-21,0.100000,170452.054926
2587,1046,-21,0.100000,170521.951534
2588,1104,-21,0.100000,170596.077304
2589,1020,-21,0.100000,170671.623770
2590,1104,-21,0.100000,170748.565292
2591,1023,-21,0.100000,170814.391728
2592,1018,-21,0.100000,170883.804713
2593,1021,-21,0.100000,170951.201006
2594,1017,-21,0.100000,171017.187836
2595,1020,-21,0.100000,171086.969544
2596,1012,-21,0.100000,171154.503232
2597,1023,-21,0.100000,171228.856213
2598,1091,-21,0.100000,171311.026388
2599,1018,-21,0.100000,171384.309641
2600,1105,-21,0.100000,171469.596019
2601,1056,-21,0.100000,171537.335759
2602,1107,-21,0.100000,171611.483041
2603,1026,-21,0.100000,171682.498869
2604,1023,-21,0.100000,171754.166787
2605,1180,-21,0.100000,171840.746835
2606,1022,-21,0.100000,171912.876814
2607,1103,-21,0.100000,171985.927014
2608,1033,-21,0.100000,172057.486439
2609,1021,-21,0.100000,172125.623947
2610,1052,-21,0.100000,172201.426808
2611,1067,-21,0.100000,172268.415391
2612,1125,-20,0.100000,172347.157550
2613,1030,-21,0.100000,172419.436217
2614,1026,-21,0.100000,172486.174469
2615,1109,-21,0.100000,172558.945349
2616,1096,-21,0.100000,172627.342978
2617,1008,-21,0.100000,172697.289474
2618,1097,-21,0.100000,172773.517046
2619,1024,-21,0.100000,172838.694087
2620,992,-21,0.100000,172901.131671
2621,1109,-21,0.100000,172981.366858
2622,1010,-21,0.100000,173048.137468
2623,1096,-21,0.100000,173115.366505
2624,1024,-21,0.100000,173188.280125
2625,1189,-21,0.100000,173277.702684
2626,1110,-21,0.100000,173357.676175
2627,1013,-21,0.100000,173430.301092
2628,1024,-21,0.100000,173499.272151
2629,1021,-21,0.100000,173564.967909
2630,1098,-21,0.100000,173638.959092
2631,1019,-21,0.100000,173710.330170
2632,1010,-21,0.100000,173780.449482
2633,1090,-21,0.100000,173853.245519
2634,1104,-21,0.100000,173921.945805
2635,1103,-21,0.100000,174004.155236
2636,1110,-21,0.100000,174081.202113
2637,1130,-20,0.100000,174152.900416
2638,1129,-21,0.100000,174230.699042
2639,998,-21,0.100000,174306.277730
2640,1000,-21,0.100000,174374.415801
2641,1103,-21,0.100000,174449.416311
2642,1102,-20,0.100000,174521.576235
2643,1022,-21,0.100000,174590.338968
2644,1013,-21,0.100000,174659.422224
2645,1097,-21,0.100000,174735.782588
2646,1106,-21,0.100000,174805.646619
2647,1011,-21,0.100000,174879.944966
2648,1108,-21,0.100000,174950.768133
2649,1104,-21,0.100000,175023.907749
2650,1015,-21,0.100000,175094.329490
2651,1023,-21,0.100000,175170.477727
2652,1114,-21,0.100000,175252.276216
2653,1101,-21,0.100000,175336.082978
2654,1097,-21,0.100000,175407.715869
2655,1110,-21,0.100000,175491.639875
2656,1017,-21,0.100000,175561.126275
2657,1025,-21,0.100000,175625.848584
2658,1110,-21,0.100000,175703.023323
2659,1104,-21,0.100000,175780.648420
2660,1016,-21,0.100000,175851.844512
2661,1099,-21,0.100000,175934.162765
2662,1068,-21,0.100000,176001.162011
2663,1009,-21,0.100000,176062.765715
2664,1107,-21,0.100000,176142.805106
2665,1006,-21,0.100000,176215.467213
2666,1027,-21,0.100000,176290.306182
2667,1007,-21,0.100000,176352.040347
2668,1012,-21,0.100000,176417.291984
2669,1105,-21,0.100000,176494.230207
2670,1021,-21,0.100000,176558.906282
2671,1102,-21,0.100000,176630.507438
2672,1026,-21,0.100000,176707.580489
2673,1035,-21,0.100000,176777.299334
2674,1107,-21,0.100000,176857.617932
2675,1022,-21,0.100000,176929.879892
2676,1008,-21,0.100000,176997.660082
2677,1113,-20,0.100000,177078.167001
2678,1022,-21,0.100000,177153.563725
2679,1100,-21,0.100000,177229.248436
2680,1099,-21,0.100000,177299.234389
2681,1109,-20,0.100000,177372.709736
2682,1018,-21,0.100000,177444.572062
2683,1097,-21,0.100000,177523.649590
2684,1026,-21,0.100000,177595.448857
2685,1097,-21,0.100000,177668.711663
2686,1020,-21,0.100000,177737.434723
2687,1089,-21,0.100000,177813.496729
2688,1093,-21,0.100000,177883.598643
2689,1091,-21,0.100000,177938.691354
2690,1023,-21,0.100000,177998.182132
2691,1012,-21,0.100000,178059.117808
2692,1024,-21,0.100000,178130.263816
2693,1107,-21,0.100000,178209.762195
2694,1172,-21,0.100000,178293.269760
2695,1022,-21,0.100000,178372.196495
2696,1025,-21,0.100000,178448.449764
2697,1027,-21,0.100000,178517.549806
2698,1032,-21,0.100000,178585.887173
2699,1024,-21,0.100000,178663.885814
2700,1109,-21,0.100000,178739.083440
2701,1010,-21,0.100000,178807.034655
2702,1016,-21,0.100000,178875.968827
2703,1105,-21,0.100000,178951.782149
2704,1029,-21,0.100000,179025.707171
2705,1132,-20,0.100000,179107.821951
2706,1029,-21,0.100000,179180.063238
2707,1021,-21,0.100000,179249.522064
2708,1021,-21,0.100000,179312.698146
2709,1006,-21,0.100000,179374.898347
2710,1287,-20,0.100000,179446.113317
2711,1011,-21,0.100000,179511.861674
2712,1099,-21,0.100000,179590.386366
2713,1111,-21,0.100000,179664.049885
2714,1014,-21,0.100000,179743.306702
2715,1011,-21,0.100000,179810.658390
2716,1092,-21,0.100000,179886.713685
2717,1103,-21,0.100000,179960.900323
2718,1022,-21,0.100000,180033.310592
2719,1096,-21,0.100000,180105.398984
2720,1093,-21,0.100000,180175.698984
